10.000000	1.000000
8.500000	1.000000
8.500000	1.000000
9.000000	1.000000
9.500000	1.000000
6.500000	1.250000
6.500000	1.250000
7.000000	1.250000
7.500000	1.250000
8.000000	1.250000
6.000000	1.500000
6.000000	1.500000
5.500000	1.750000
5.500000	1.750000
5.000000	2.000000
5.000000	2.000000
5.000000	2.250000
5.000000	2.500000
5.000000	2.750000
5.000000	3.000000
